CRP,idx_confirm,idx_ref
DF0301-120,1,OSM-n
MS300-000,4,OSM-n
MS300-970,1,OSM-n
MS301-970,1,OSM-r
MS302-040,1,OSM-n
MS310-050,1,OSM-r
MS310-540,1,OSM-n
MS330-000,1,OSM-n
