CRP,idx_confirm,idx_ref
BA8601-180,1,OSM-r
BA8601-260,2,OSM-n
BA8602-490,1,OSM-n
BA8602-900,1,OSM-n
BA8608-080,1,OSM-n
BA8609-140,1,OSM-n
