CRP,idx_confirm,idx_ref
MG8300-000,1,OSM-r
MG8300-070,1,OSM-r
MG8300-072,2,OSM-r
MG8300-074,4,OSM-nr
MG8300-076,9,OSM-nr
MG8300-078,5,OSM-nr
MG8300-080,4,OSM-r
MG8300-095,1,OSM-r
MG8300-102,1,OSM-r
MG8300-104,1,OSM-r
MG8300-114,1,OSM-n
MG8300-132,3,OSM-nr
MG8300-134,4,OSM-r
MG8300-140,2,OSM-r
MG8300-142,1,OSM-r
MG8300-150,2,OSM-r
MG8300-156,2,OSM-r
MG8300-172,1,OSM-r
MG8301-115,1,OSM-r
MG8302-008,1,OSM-r
MG8302-032,1,OSM-n
MG8302-222,4,OSM-n
