CRP,idx_confirm,idx_ref
MG3805-270,1,OSM-n
MG3805-300,1,OSM-n
MG3822-034,1,OSM-n
MG3880-010,1,OSM-n
MG3880-120,1,OSM-n
MG3900-000,1,OSM-n
MG3930-700,1,OSM-r
