CRP,idx_confirm,idx_ref
PE1350-300,2,OSM-r
PE1350-410,4,OSM-r
PE1350-450,5,OSM-r
PE2010-010,1,OSM-r
PE2010-100,2,OSM-r
PE2010-902,4,OSM-r
PE2011-000,1,OSM-r
PE2011-010,1,OSM-r
PE2020-000,1,OSM-r
PE2020-020,2,OSM-r
PE2020-030,4,OSM-n
PE2020-060,1,OSM-n
PE2020-090,1,OSM-r
PE2020-210,1,OSM-r
PE2020-220,2,OSM-r
PE2021-180,2,OSM-n
PE2021-355,2,OSM-n
PE2021-970,1,OSM-n
PE2030-000,1,OSM-r
PE2030-140,1,OSM-n
PE2031-330,2,OSM-n
PE2040-200,1,OSM-n
PE2041-065,1,OSM-n
PE2041-430,1,OSM-n
PE2041-760,1,OSM-n
PE2050-001,1,OSM-w
PE2050-002,1,OSM-w
PE2050-020,5,OSM-nr
PE2050-060,1,OSM-w
PE2051-160,1,OSM-r
PE2051-380,2,OSM-r
PE2060-000,1,OSM-n
PE2060-010,1,OSM-r
PE2060-210,3,OSM-nr
PE2060-412,2,OSM-nr
PE2060-590,2,OSM-n
PE2060-901,1,OSM-r
PE2060-904,2,OSM-nr
PE2061-105,1,OSM-n
PE2061-160,2,OSM-nw
PE2061-170,2,OSM-rw
PE2070-200,2,OSM-r
PE2070-230,1,OSM-n
PE2071-440,1,OSM-r
PE2080-040,1,OSM-n
PE2090-740,4,OSM-r
PE2091-010,1,OSM-r
PE2121-030,1,OSM-r
PE2171-220,1,OSM-w
PE2171-900,1,OSM-n
PE2191-040,1,OSM-n
PE2211-160,1,OSM-n
PE2211-260,1,OSM-n
PE2211-500,1,OSM-n
PE2221-000,2,OSM-r
PE2221-160,1,OSM-r
PE2221-170,1,OSM-r
PE2221-250,1,OSM-r
PE2221-350,1,OSM-r
PE2291-017,2,OSM-w
PE2291-135,1,OSM-w
PE2390-090,1,OSM-n
PE2490-010,1,OSM-n
PE5071-440,1,OSM-n
