CRP,idx_confirm,idx_ref
RJ3496-015,1,OSM-r
RJ3900-000,4,OSM-r
RJ3900-010,1,OSM-r
RJ3900-080,1,OSM-r
RJ3900-110,1,OSM-r
RJ3900-370,1,OSM-r
RJ3900-450,2,OSM-r
RJ3900-620,4,OSM-r
RJ3902-160,1,OSM-r
RJ3906-805,2,OSM-r
RJ3907-000,1,OSM-n
RJ3907-250,1,OSM-r
RJ3908-000,2,OSM-r
RJ3909-901,1,OSM-r
RJ3910-670,1,OSM-n
RJ3934-200,1,OSM-n
RJ3953-080,1,OSM-w
RJ3968-000,3,OSM-nr
RJ3968-970,1,OSM-n
