CRP,idx_confirm,idx_ref
RJ0511-000,1,OSM-r
RJ0511-010,1,OSM-n
RJ0511-140,1,OSM-n
RJ0520-025,1,OSM-n
RJ0520-050,3,OSM-n
RJ0520-051,1,OSM-n
RJ0520-053,2,OSM-n
RJ0520-054,2,OSM-n
RJ0520-080,1,OSM-n
RJ0520-100,2,OSM-n
RJ0520-202,1,OSM-n
RJ0521-000,1,OSM-n
RJ0521-160,1,OSM-r
RJ0521-210,1,OSM-n
RJ0530-000,2,OSM-r
RJ0530-001,2,OSM-r
RJ0530-002,2,OSM-nr
RJ0530-050,1,OSM-r
RJ0530-400,1,OSM-r
RJ0530-420,4,OSM-r
RJ0530-500,2,OSM-n
RJ0531-570,1,OSM-n
RJ0540-001,2,OSM-n
RJ0540-002,2,OSM-r
RJ0540-220,1,OSM-r
RJ0541-022,1,OSM-r
RJ0541-100,2,OSM-nr
RJ0541-170,2,OSM-r
RJ0541-175,1,OSM-r
RJ0550-000,1,OSM-n
RJ0550-010,2,OSM-r
RJ0550-011,2,OSM-r
RJ0550-022,1,OSM-r
RJ0550-040,2,OSM-n
RJ0550-070,1,OSM-r
RJ0550-150,1,OSM-n
RJ0550-200,6,OSM-nr
RJ0550-220,1,OSM-r
RJ0550-900,7,OSM-nr
RJ0560-000,5,OSM-r
RJ0560-005,4,OSM-r
RJ0560-032,2,OSM-r
RJ0561-060,1,OSM-n
RJ0561-130,1,OSM-r
RJ0561-240,1,OSM-n
RJ0570-120,1,OSM-r
RJ0710-020,1,OSM-n
RJ0710-160,1,OSM-r
RJ0715-003,1,OSM-r
RJ0715-310,4,OSM-r
RJ0720-010,1,OSM-n
RJ0720-012,1,OSM-n
RJ0720-230,1,OSM-n
RJ0720-320,1,OSM-r
RJ0721-030,1,OSM-n
RJ0725-000,1,OSM-n
RJ0725-001,1,OSM-n
RJ0725-080,1,OSM-r
RJ0725-090,1,OSM-r
RJ0725-232,1,OSM-n
RJ0730-400,1,OSM-n
RJ0735-041,1,OSM-n
RJ0735-080,1,OSM-r
RJ0740-280,1,OSM-n
RJ0740-322,1,OSM-n
RJ0740-323,1,OSM-n
RJ0745-000,1,OSM-n
RJ0745-240,1,OSM-r
RJ0750-371,1,OSM-r
RJ0755-170,1,OSM-n
RJ0760-230,1,OSM-r
RJ0765-000,2,OSM-nr
RJ0765-171,1,OSM-n
RJ0770-000,1,OSM-n
RJ0770-001,3,OSM-nr
RJ0770-062,1,OSM-r
RJ0770-150,1,OSM-r
RJ0770-240,2,OSM-nr
RJ0771-005,1,OSM-r
RJ0771-410,1,OSM-r
RJ0771-580,1,OSM-r
RJ0775-001,2,OSM-r
RJ0775-020,4,OSM-r
RJ0775-040,3,OSM-nr
RJ0775-090,2,OSM-nr
RJ0910-060,1,OSM-r
RJ0910-140,1,OSM-n
RJ0911-270,1,OSM-r
RJ0911-280,5,OSM-nr
RJ0911-300,1,OSM-r
RJ0911-400,1,OSM-n
RJ0911-973,2,OSM-nr
RJ0920-310,1,OSM-r
RJ0921-030,1,OSM-n
RJ0921-270,3,OSM-nr
RJ0921-400,2,OSM-n
RJ0921-440,1,OSM-r
RJ0930-006,1,OSM-n
RJ0930-041,1,OSM-r
RJ0930-060,2,OSM-n
RJ0930-450,1,OSM-r
RJ0940-000,1,OSM-n
RJ0940-001,2,OSM-n
RJ0940-040,1,OSM-r
RJ0940-070,2,OSM-r
RJ0940-200,4,OSM-r
RJ0940-260,1,OSM-r
RJ0941-070,1,OSM-r
