CRP,idx_confirm,idx_ref
RJ6113-000,1,OSM-r
RJ6113-340,1,OSM-n
RJ6116-460,1,OSM-n
RJ6130-130,6,OSM-n
RJ6130-230,2,OSM-n
RJ6196-030,2,OSM-n
