CRP,idx_confirm,idx_ref
SP3616-002,1,OSM-w
SP3616-010,1,OSM-w
SP3616-020,1,OSM-w
SP3616-030,1,OSM-w
SP3616-040,1,OSM-w
SP3616-050,1,OSM-w
SP3616-080,1,OSM-w
SP3616-090,1,OSM-w
SP3616-095,1,OSM-w
SP3616-097,1,OSM-w
SP3616-098,1,OSM-w
SP3616-099,1,OSM-w
SP3616-100,1,OSM-w
SP3616-101,2,OSM-w
SP3616-103,1,OSM-w
SP3616-105,1,OSM-w
SP3616-107,1,OSM-w
SP3616-109,1,OSM-w
SP3616-110,1,OSM-w
SP3616-120,1,OSM-w
SP3616-130,1,OSM-w
SP3616-140,1,OSM-w
SP3616-150,1,OSM-w
SP3616-160,1,OSM-w
SP3616-170,1,OSM-w
SP3616-173,1,OSM-w
SP3616-175,1,OSM-w
SP3616-177,1,OSM-w
SP3616-180,1,OSM-w
SP3616-190,1,OSM-w
SP3616-200,1,OSM-w
SP3616-205,1,OSM-w
SP3616-210,1,OSM-w
SP3616-220,1,OSM-w
SP3616-229,1,OSM-w
SP3616-270,1,OSM-w
SP3616-280,1,OSM-w
SP3616-308,1,OSM-w
SP3616-389,1,OSM-w
SP3616-390,1,OSM-w
SP3616-397,1,OSM-w
SP3616-398,1,OSM-w
SP3616-399,1,OSM-w
SP3616-443,5,OSM-w
SP3616-680,1,OSM-w
SP3616-681,1,OSM-w
SP3616-682,1,OSM-w
SP3616-683,1,OSM-w
SP3616-684,1,OSM-w
SP3616-691,1,OSM-w
SP3617-000,1,OSM-n
SP3617-002,1,OSM-w
SP3617-065,1,OSM-w
SP3617-066,1,OSM-w
SP3617-068,1,OSM-w
SP3617-377,1,OSM-w
SP3617-379,1,OSM-w
SP3617-381,1,OSM-w
SP3617-385,2,OSM-w
SP3617-387,1,OSM-w
SP3617-389,1,OSM-w
SP3617-400,4,OSM-w
SP3617-493,1,OSM-w
SP3617-565,5,OSM-w
SP3617-600,2,OSM-w
SP3617-603,1,OSM-w
SP3617-605,1,OSM-w
SP3617-607,1,OSM-w
SP3617-610,1,OSM-w
