CRP,idx_confirm,idx_ref
SP1700-007,1,OSM-r
SP1700-100,1,OSM-r
SP1700-270,1,OSM-n
SP1700-405,1,OSM-r
SP1701-000,4,OSM-n
SP1701-210,1,OSM-r
SP1701-750,2,OSM-nr
SP1703-200,1,OSM-r
SP1705-000,1,OSM-r
SP1712-450,1,OSM-r
SP1717-900,1,OSM-r
SP1718-020,4,OSM-n
SP1724-000,1,OSM-r
