CRP,idx_confirm,idx_ref
SP3450-022,1,OSM-r
SP3450-033,1,OSM-r
SP3450-035,1,OSM-r
SP3450-515,1,OSM-r
SP3450-901,2,OSM-r
SP3450-970,1,OSM-r
SP3451-192,2,OSM-r
SP3451-205,2,OSM-r
SP3454-000,1,OSM-r
SP3454-005,1,OSM-r
SP3454-093,1,OSM-r
SP3454-174,1,OSM-r
SP3454-207,1,OSM-n
SP3456-450,1,OSM-r
SP3456-625,1,OSM-r
SP3457-050,1,OSM-r
SP3457-190,4,OSM-r
SP3457-455,1,OSM-r
SP3458-626,1,OSM-r
SP3459-428,1,OSM-w
SP3469-740,1,OSM-r
