CRP,idx_confirm,idx_ref
ZM8550-310,1,OSM-r
ZM8551-000,2,OSM-r
ZM8551-030,1,OSM-r
ZM8551-230,1,OSM-r
ZM8553-120,1,OSM-r
ZM8553-700,1,OSM-r
ZM8554-060,1,OSM-r
ZM8555-400,1,OSM-r
ZM8556-020,1,OSM-w
ZM8557-000,1,OSM-n
ZM8557-100,1,OSM-r
ZM8557-107,1,OSM-r
ZM8557-130,1,OSM-r
ZM8558-200,2,OSM-r
ZM8559-450,1,OSM-r
ZM8559-470,1,OSM-r
ZM8560-150,1,OSM-r
ZM8560-200,1,OSM-n
ZM8561-610,1,OSM-r
ZM8562-140,1,OSM-r
ZM8562-500,1,OSM-r
ZM8563-540,1,OSM-r
ZM8568-300,1,OSM-r
