CRP,idx_confirm,idx_ref
SP4160-040,1,OSM-r
SP4160-210,1,OSM-r
SP4160-800,1,OSM-r
SP4170-000,1,OSM-r
SP4177-248,1,OSM-r
SP4177-342,1,OSM-r
