CRP,idx_confirm,idx_ref
ZM9791-190,1,OSM-r
ZM9791-260,1,OSM-r
ZM9791-530,2,OSM-r
ZM9791-620,2,OSM-r
ZM9810-010,4,OSM-r
ZM9810-160,1,OSM-r
ZM9810-200,1,OSM-r
ZM9810-250,4,OSM-r
ZM9810-260,5,OSM-nr
ZM9810-290,1,OSM-r
ZM9810-340,1,OSM-r
ZM9810-550,1,OSM-r
ZM9810-555,1,OSM-r
ZM9810-580,1,OSM-r
ZM9810-800,1,OSM-r
ZM9810-900,1,OSM-n
ZM9810-901,1,OSM-r
ZM9811-250,1,OSM-r
ZM9811-260,1,OSM-r
ZM9811-345,1,OSM-r
ZM9811-410,1,OSM-r
ZM9811-430,1,OSM-r
ZM9812-510,1,OSM-r
ZM9812-601,1,OSM-r
ZM9820-000,4,OSM-r
ZM9820-280,2,OSM-r
ZM9820-340,4,OSM-r
ZM9820-410,1,OSM-r
ZM9820-420,1,OSM-r
ZM9820-480,2,OSM-r
ZM9820-610,1,OSM-r
ZM9820-650,1,OSM-r
ZM9820-780,1,OSM-r
ZM9822-030,4,OSM-r
ZM9822-250,4,OSM-r
ZM9823-000,1,OSM-r
ZM9830-100,5,OSM-nr
ZM9830-110,5,OSM-nr
ZM9830-140,1,OSM-n
ZM9830-160,1,OSM-n
ZM9830-180,2,OSM-r
ZM9830-190,5,OSM-nr
ZM9830-280,1,OSM-n
ZM9830-285,3,OSM-nr
ZM9830-291,5,OSM-nr
ZM9830-320,1,OSM-r
ZM9830-350,2,OSM-r
ZM9830-670,1,OSM-r
ZM9831-020,1,OSM-r
ZM9831-190,2,OSM-n
ZM9831-250,2,OSM-r
ZM9831-300,5,OSM-nr
ZM9831-380,1,OSM-r
ZM9831-405,1,OSM-r
ZM9831-440,1,OSM-r
ZM9831-505,4,OSM-nrw
ZM9834-000,1,OSM-r
ZM9834-010,1,OSM-r
ZM9834-200,1,OSM-n
ZM9835-000,1,OSM-r
ZM9835-001,1,OSM-r
ZM9835-125,1,OSM-r
ZM9835-570,1,OSM-r
ZM9840-000,4,OSM-r
ZM9840-520,1,OSM-r
ZM9840-900,1,OSM-r
ZM9842-000,6,OSM-r
ZM9842-080,2,OSM-r
ZM9842-100,4,OSM-r
ZM9842-160,1,OSM-r
ZM9842-194,4,OSM-r
ZM9842-200,2,OSM-r
ZM9842-350,4,OSM-r
ZM9842-360,4,OSM-r
ZM9842-390,5,OSM-nr
ZM9842-900,1,OSM-r
ZM9843-120,2,OSM-r
ZM9843-210,1,OSM-r
ZM9843-370,3,OSM-rw
ZM9843-590,1,OSM-r
ZM9844-390,1,OSM-r
ZM9850-000,1,OSM-r
ZM9850-090,1,OSM-r
ZM9850-170,1,OSM-n
ZM9850-190,1,OSM-r
ZM9850-300,2,OSM-nr
ZM9850-305,2,OSM-nr
ZM9850-310,4,OSM-r
ZM9850-480,1,OSM-r
ZM9850-550,6,OSM-nr
ZM9850-590,1,OSM-r
ZM9850-901,1,OSM-r
ZM9853-005,1,OSM-r
ZM9860-000,2,OSM-r
ZM9860-122,8,OSM-nr
ZM9860-214,2,OSM-n
ZM9860-280,1,OSM-r
ZM9861-000,1,OSM-r
ZM9861-001,2,OSM-nr
ZM9861-040,2,OSM-r
ZM9861-160,5,OSM-nr
ZM9861-390,1,OSM-r
ZM9861-550,1,OSM-r
ZM9861-570,1,OSM-r
ZM9861-590,1,OSM-r
ZM9861-600,2,OSM-nr
ZM9861-610,1,OSM-r
ZM9861-630,1,OSM-r
ZM9862-000,8,OSM-nr
ZM9862-172,7,OSM-nr
ZM9862-300,1,OSM-r
ZM9862-305,2,OSM-r
ZM9862-460,1,OSM-r
ZM9862-901,1,OSM-r
ZM9870-002,2,OSM-r
ZM9880-200,2,OSM-nr
ZM9880-400,4,OSM-r
ZM9881-151,4,OSM-r
ZM9881-690,1,OSM-r
ZM9890-000,8,OSM-nr
ZM9890-001,2,OSM-nr
ZM9890-002,8,OSM-nr
ZM9890-003,6,OSM-nr
ZM9890-005,1,OSM-n
ZM9890-030,1,OSM-r
ZM9890-040,1,OSM-r
ZM9890-070,4,OSM-r
ZM9890-080,1,OSM-r
ZM9890-100,1,OSM-r
ZM9890-140,1,OSM-n
ZM9890-170,1,OSM-r
ZM9890-400,1,OSM-r
ZM9890-430,1,OSM-r
ZM9890-460,2,OSM-r
ZM9890-901,1,OSM-r
ZM9890-902,1,OSM-r
ZM9890-970,1,OSM-r
ZM9890-971,1,OSM-n
ZM9891-000,4,OSM-r
ZM9891-001,4,OSM-r
ZM9891-002,1,OSM-r
ZM9891-030,1,OSM-r
ZM9891-420,1,OSM-r
ZM9891-520,1,OSM-r
ZM9891-903,1,OSM-r
ZM9892-001,1,OSM-r
ZM9893-000,2,OSM-r
ZM9894-050,2,OSM-nr
ZM9895-003,6,OSM-nr
ZM9895-005,9,OSM-nr
ZM9895-010,2,OSM-r
ZM9895-030,1,OSM-r
ZM9895-110,7,OSM-nr
ZM9895-200,1,OSM-r
ZM9895-280,4,OSM-r
ZM9895-300,1,OSM-r
ZM9895-310,1,OSM-r
ZM9895-400,9,OSM-nr
ZM9895-510,1,OSM-r
ZM9895-595,1,OSM-n
ZM9895-630,1,OSM-n
ZM9895-740,2,OSM-r
ZM9895-900,1,OSM-r
ZM9898-003,1,OSM-r
ZM9898-020,1,OSM-r
SP1060-301,1,OSM-r
