CRP,idx_confirm,idx_ref
CE0540-256,1,OSM-r
CE0540-282,1,OSM-n
CE0540-441,1,OSM-r
CE0541-012,1,OSM-n
CE0543-345,1,OSM-n
CE0543-372,1,OSM-n
CE0544-311,1,OSM-n
CE0545-042,1,OSM-n
CE0545-045,2,OSM-n
CE0545-103,1,OSM-n
CE0710-000,3,OSM-nrw
CE0710-001,1,OSM-n
CE0711-025,6,OSM-nr
CE0711-035,4,OSM-r
CE0711-055,1,OSM-r
CE0711-180,1,OSM-r
CE0713-350,2,OSM-r
CE0714-222,2,OSM-n
CE0714-225,1,OSM-n
CE0720-040,1,OSM-r
CE0721-140,1,OSM-r
CE0730-025,1,OSM-r
CE0730-088,2,OSM-r
CE0730-115,4,OSM-r
CE0730-120,1,OSM-n
CE0730-165,2,OSM-r
CE0730-640,1,OSM-n
CE0732-755,2,OSM-r
CE0740-000,1,OSM-r
CE0740-005,5,OSM-nr
CE0740-140,1,OSM-r
CE0740-150,1,OSM-n
CE0740-325,1,OSM-n
CE0740-690,1,OSM-n
CE0741-215,1,OSM-r
CE0741-900,2,OSM-r
CE0743-235,1,OSM-n
CE0743-710,1,OSM-n
CE0743-760,5,OSM-nr
CE0744-315,1,OSM-n
CE0761-315,1,OSM-n
CE0761-505,1,OSM-r
CE0762-742,1,OSM-n
CE0763-540,1,OSM-n
CE0763-590,1,OSM-n
CE0763-640,1,OSM-n
CE0763-730,5,OSM-nr
CE0763-836,5,OSM-r
CE0764-020,2,OSM-r
CE0764-270,5,OSM-r
CE0764-280,6,OSM-r
CE0764-720,1,OSM-n
CE0765-370,1,OSM-n
CE0810-020,1,OSM-r
CE0810-060,1,OSM-n
CE0810-820,1,OSM-r
CE0811-341,1,OSM-r
CE0811-440,2,OSM-r
CE0813-660,1,OSM-r
CE0821-130,4,OSM-r
CE0821-785,1,OSM-n
CE0822-104,1,OSM-r
CE0822-131,5,OSM-nr
CE0822-180,1,OSM-n
CE0822-345,1,OSM-r
CE0822-510,1,OSM-r
CE0822-530,1,OSM-r
CE0824-040,1,OSM-n
CE0824-140,2,OSM-r
CE0824-245,4,OSM-r
CE0831-000,1,OSM-n
CE0831-225,1,OSM-n
CE0831-410,1,OSM-n
CE0833-005,1,OSM-n
CE0833-175,1,OSM-n
CE0834-325,1,OSM-r
CE0835-360,1,OSM-n
CE0840-285,1,OSM-n
CE0841-240,2,OSM-nr
CE0841-670,1,OSM-r
CE0842-040,2,OSM-r
CE0860-000,5,OSM-nr
CE0861-211,1,OSM-r
CE0861-212,1,OSM-r
CE0864-310,4,OSM-r
CE0864-810,1,OSM-r
CE0865-000,2,OSM-r
CE0866-190,1,OSM-n
CE0866-280,1,OSM-n
CE0866-290,4,OSM-n
CE0866-681,4,OSM-n
CE0867-585,1,OSM-r
CE0867-690,1,OSM-r
CE0873-010,2,OSM-r
CE0874-401,1,OSM-r
CE0875-205,1,OSM-n
CE1645-220,5,OSM-nr
CE1645-420,1,OSM-n
CE1658-130,1,OSM-n
CE1930-350,1,OSM-r
