CRP,idx_confirm,idx_ref
DF0722-530,1,OSM-r
DF0722-540,1,OSM-r
DF0730-300,1,OSM-r
DF0730-555,1,OSM-n
DF0730-701,1,OSM-r
DF0730-730,1,OSM-r
DF0740-513,1,OSM-n
DF0740-761,1,OSM-r
DF0740-762,1,OSM-r
DF0740-764,1,OSM-r
DF0740-776,1,OSM-r
DF0740-777,1,OSM-r
DF0744-020,1,OSM-r
DF0747-060,1,OSM-r
DF0747-070,1,OSM-r
DF0747-110,1,OSM-r
DF0750-640,1,OSM-n
DF0752-060,1,OSM-r
DF0752-510,1,OSM-r
DF0752-520,1,OSM-r
DF0752-530,1,OSM-r
DF0752-540,1,OSM-r
DF0753-040,1,OSM-n
DF0754-510,1,OSM-r
DF0754-520,1,OSM-r
DF0754-530,2,OSM-nr
DF0754-540,1,OSM-r
DF0755-550,1,OSM-n
DF0756-010,1,OSM-r
DF0756-510,2,OSM-nr
DF0756-520,2,OSM-nr
DF0756-530,1,OSM-r
DF0756-540,1,OSM-r
DF0756-550,1,OSM-r
DF0757-040,1,OSM-r
DF0757-510,1,OSM-r
DF0757-520,1,OSM-r
DF0757-530,1,OSM-r
DF0757-540,1,OSM-r
DF0757-550,1,OSM-r
DF0760-542,1,OSM-r
DF0760-554,1,OSM-n
DF0762-510,1,OSM-r
DF0762-520,1,OSM-r
DF0762-530,1,OSM-r
DF0762-540,1,OSM-r
DF0770-504,1,OSM-r
DF0770-524,1,OSM-r
DF0770-535,1,OSM-n
DF0770-731,1,OSM-r
DF0770-901,1,OSM-r
DF0770-910,1,OSM-n
DF0775-000,3,OSM-nr
DF0775-010,1,OSM-r
DF0775-020,1,OSM-r
DF0775-030,1,OSM-r
DF0775-040,1,OSM-r
DF0775-050,1,OSM-r
DF0775-080,1,OSM-r
DF0775-100,1,OSM-r
DF0790-010,1,OSM-r
DF0790-075,1,OSM-r
DF0790-090,1,OSM-n
DF0790-115,1,OSM-r
DF0790-123,2,OSM-nr
DF0790-148,1,OSM-r
DF0800-110,1,OSM-r
DF0800-130,1,OSM-r
DF0818-900,1,OSM-r
DF0830-150,1,OSM-r
DF0830-252,1,OSM-r
DF0830-404,1,OSM-r
DF0830-450,1,OSM-r
DF0834-520,1,OSM-r
DF0842-030,1,OSM-r
DF0842-510,1,OSM-n
DF0843-510,1,OSM-n
DF0852-520,1,OSM-n
DF0853-530,1,OSM-r
DF0857-520,1,OSM-n
DF0857-530,1,OSM-n
DF0865-550,1,OSM-n
DF0867-510,1,OSM-r
DF0867-530,1,OSM-r
DF0867-540,1,OSM-r
DF0867-550,1,OSM-r
DF0875-510,1,OSM-n
DF0876-510,1,OSM-r
DF0876-530,1,OSM-r
DF0876-540,1,OSM-r
DF0876-550,1,OSM-r
DF0878-000,1,OSM-r
DF0904-970,1,OSM-r
DF0908-021,1,OSM-r
DF0908-022,1,OSM-r
DF0910-900,8,OSM-nr
DF0919-970,1,OSM-n
DF1010-615,1,OSM-r
DF1015-015,1,OSM-r
DF1015-124,1,OSM-r
DF1050-041,1,OSM-n
DF1050-150,1,OSM-r
DF1050-190,1,OSM-r
DF1050-612,1,OSM-n
DF1050-623,1,OSM-n
DF1060-230,7,OSM-nr
DF1060-250,1,OSM-r
DF1060-273,4,OSM-r
DF1060-631,1,OSM-r
DF1060-632,1,OSM-r
DF1060-634,1,OSM-r
DF1060-635,1,OSM-r
DF1060-636,1,OSM-r
DF1060-637,1,OSM-r
DF1060-638,1,OSM-r
DF1060-639,1,OSM-r
DF1065-290,1,OSM-r
DF1065-906,1,OSM-r
DF1070-640,1,OSM-r
DF1100-067,1,OSM-r
DF1100-090,1,OSM-r
DF1100-140,1,OSM-r
DF1100-160,1,OSM-r
DF1200-010,1,OSM-n
DF1200-020,1,OSM-r
DF1200-030,2,OSM-nr
DF1200-207,1,OSM-r
DF1215-217,2,OSM-n
DF1215-267,1,OSM-n
