CRP,idx_confirm,idx_ref
RS7050-530,14,OSM-nr
RS7050-531,13,OSM-nr
RS7050-540,6,OSM-nr
RS7050-545,7,OSM-nr
RS7050-550,10,OSM-nr
RS7050-560,6,OSM-r
RS7050-570,6,OSM-nr
RS7050-580,4,OSM-r
RS7050-590,10,OSM-nr
RS7050-600,12,OSM-nr
RS7050-601,5,OSM-r
RS7050-610,8,OSM-nr
RS7050-640,4,OSM-r
RS7050-660,5,OSM-nr
RS7050-680,11,OSM-r
RS7050-685,4,OSM-r
RS7050-700,1,OSM-r
RS7050-710,2,OSM-r
RS7050-730,5,OSM-r
RS7050-750,7,OSM-r
RS7050-770,7,OSM-r
RS7050-780,5,OSM-r
RS7050-800,11,OSM-nr
RS7050-801,11,OSM-nr
RS7050-971,1,OSM-n
RS7050-973,2,OSM-nr
RS7060-000,7,OSM-nr
RS7060-001,15,OSM-nr
RS7060-002,12,OSM-nr
RS7060-003,5,OSM-nr
RS7060-030,6,OSM-r
RS7060-060,8,OSM-nr
RS7060-080,7,OSM-r
RS7060-090,4,OSM-r
RS7060-140,7,OSM-r
RS7060-160,13,OSM-nr
RS7060-180,8,OSM-r
RS7060-185,5,OSM-r
RS7060-210,2,OSM-r
RS7060-250,1,OSM-r
RS7060-260,8,OSM-nr
RS7060-290,1,OSM-n
RS7060-310,2,OSM-r
RS7060-330,2,OSM-nr
RS7060-350,7,OSM-r
RS7060-360,7,OSM-r
RS7060-390,6,OSM-r
RS7060-450,5,OSM-r
RS7060-460,4,OSM-r
RS7060-470,8,OSM-r
RS7060-480,2,OSM-r
RS7060-500,9,OSM-nr
RS7060-540,9,OSM-r
RS7060-580,4,OSM-r
RS7060-812,4,OSM-n
RS7060-970,1,OSM-r
RS7061-000,12,OSM-r
RS7061-010,4,OSM-r
RS7061-012,4,OSM-r
RS7061-020,7,OSM-r
RS7061-022,9,OSM-r
RS7061-024,9,OSM-r
RS7061-026,9,OSM-r
RS7061-028,9,OSM-r
RS7061-030,7,OSM-r
RS7061-040,9,OSM-r
RS7061-042,8,OSM-r
RS7061-044,4,OSM-r
RS7061-046,6,OSM-r
RS7061-058,6,OSM-r
RS7061-060,6,OSM-r
RS7061-062,5,OSM-r
RS7061-064,5,OSM-r
RS7061-200,5,OSM-r
RS7061-202,5,OSM-r
RS7061-204,6,OSM-r
RS7061-206,5,OSM-r
RS7061-208,6,OSM-r
RS7061-220,14,OSM-r
RS7061-225,5,OSM-r
RS7061-227,7,OSM-r
RS7061-229,6,OSM-r
RS7061-231,6,OSM-r
RS7061-235,7,OSM-r
RS7061-239,7,OSM-r
RS7061-241,7,OSM-r
RS7061-249,12,OSM-r
RS7061-251,9,OSM-r
RS7065-030,1,OSM-r
RS7065-050,1,OSM-r
RS7065-060,4,OSM-r
RS7065-070,1,OSM-r
RS7065-110,1,OSM-r
RS7065-130,1,OSM-n
RS7065-160,8,OSM-nr
RS7065-180,1,OSM-r
RS7065-300,1,OSM-r
RS7070-000,11,OSM-nr
RS7070-030,4,OSM-r
RS7070-150,4,OSM-n
RS7070-160,4,OSM-r
RS7070-200,11,OSM-nr
RS7070-220,9,OSM-r
RS7070-250,4,OSM-r
RS7070-270,10,OSM-nr
RS7070-290,2,OSM-r
RS7070-310,13,OSM-nr
RS7070-330,4,OSM-r
RS7070-340,9,OSM-r
RS7070-360,10,OSM-r
RS7070-370,1,OSM-r
RS7070-410,1,OSM-r
RS7070-415,1,OSM-n
RS7070-420,4,OSM-r
RS7070-440,7,OSM-r
RS7070-450,10,OSM-r
RS7070-490,1,OSM-r
RS7070-500,7,OSM-r
RS7070-520,6,OSM-r
RS7070-525,4,OSM-r
RS7070-527,1,OSM-r
RS7070-540,8,OSM-r
RS7070-570,1,OSM-r
RS7070-580,4,OSM-r
RS7070-690,3,OSM-nr
RS7070-770,8,OSM-r
RS7070-795,1,OSM-r
RS7070-800,12,OSM-r
RS7070-805,6,OSM-nr
RS7090-000,9,OSM-nr
RS7090-020,8,OSM-r
RS7090-024,4,OSM-r
RS7090-025,6,OSM-r
RS7090-070,5,OSM-r
RS7090-130,4,OSM-r
RS7090-170,7,OSM-r
RS7090-173,7,OSM-r
RS7090-190,5,OSM-r
RS7090-240,1,OSM-r
RS7090-280,10,OSM-nr
RS7090-282,12,OSM-r
RS7090-286,5,OSM-nr
RS7090-340,1,OSM-n
RS7090-365,7,OSM-r
RS7090-370,6,OSM-r
RS7090-375,6,OSM-r
RS7090-377,5,OSM-r
RS7090-380,8,OSM-r
RS7090-382,7,OSM-r
RS7090-383,5,OSM-r
RS7090-384,4,OSM-r
RS7090-387,6,OSM-r
RS7090-390,5,OSM-nr
RS7090-395,9,OSM-nr
RS7090-410,8,OSM-r
RS7090-420,2,OSM-r
RS7090-425,4,OSM-r
RS7090-590,1,OSM-r
RS7090-600,7,OSM-r
RS7090-646,4,OSM-r
RS7090-700,14,OSM-r
RS7090-720,6,OSM-r
RS7090-740,5,OSM-r
RS7090-859,7,OSM-r
RS7095-000,1,OSM-r
RS7095-020,7,OSM-r
RS7095-030,12,OSM-nr
RS7095-050,1,OSM-r
RS7095-080,1,OSM-r
RS7095-100,1,OSM-r
RS7095-140,5,OSM-r
RS7095-150,7,OSM-n
RS7095-160,7,OSM-r
RS7095-190,6,OSM-r
RS7095-200,8,OSM-r
RS7095-210,1,OSM-r
RS7095-220,12,OSM-nr
RS7095-230,6,OSM-nr
RS7095-240,1,OSM-r
RS7095-250,1,OSM-n
RS7095-260,1,OSM-r
RS7095-290,4,OSM-r
RS7095-320,5,OSM-r
RS7095-390,4,OSM-r
RS7095-395,1,OSM-r
RS7095-400,6,OSM-r
RS7095-405,7,OSM-r
RS7095-420,4,OSM-r
RS7095-430,7,OSM-r
RS7095-460,1,OSM-n
RS7095-465,13,OSM-nr
RS7095-470,14,OSM-nr
RS7095-490,10,OSM-nr
RS7095-500,6,OSM-r
RS7095-510,1,OSM-r
RS7095-530,8,OSM-r
RS7095-540,5,OSM-r
RS7095-550,5,OSM-r
RS7095-620,1,OSM-r
RS7095-745,7,OSM-nr
RS7105-010,5,OSM-r
RS7105-030,6,OSM-r
RS7105-040,8,OSM-r
RS7105-050,4,OSM-r
RS7105-070,12,OSM-r
RS7105-080,5,OSM-r
RS7105-090,5,OSM-r
RS7105-110,8,OSM-r
RS7105-115,5,OSM-nr
RS7105-120,12,OSM-nr
RS7105-130,6,OSM-r
RS7105-140,10,OSM-r
RS7105-150,13,OSM-nr
RS7105-160,8,OSM-r
RS7105-170,11,OSM-nr
RS7105-180,8,OSM-r
RS7105-190,7,OSM-r
RS7105-200,5,OSM-r
