CRP,idx_confirm,idx_ref
GO5000-000,5,OSM-nr
GO5020-010,1,OSM-r
GO5020-390,2,OSM-nr
GO5024-100,1,OSM-n
GO5070-329,1,OSM-r
GO5070-425,1,OSM-n
GO5073-255,2,OSM-nr
GO5083-350,1,OSM-r
GO5083-515,1,OSM-r
GO5095-160,1,OSM-n
GO5095-200,4,OSM-n
GO5095-665,1,OSM-r
GO5095-770,1,OSM-n
GO5104-240,1,OSM-n
GO5110-580,2,OSM-n
GO5113-080,2,OSM-nr
GO5113-971,2,OSM-nr
GO5120-675,1,OSM-r
GO5124-884,2,OSM-nr
GO5130-370,1,OSM-n
GO5131-457,1,OSM-n
GO5132-085,1,OSM-n
