CRP,idx_confirm,idx_ref
ES119-030,2,OSM-nr
ES119-110,1,OSM-r
ES119-160,1,OSM-r
ES119-420,1,OSM-r
ES119-715,1,OSM-n
ES120-005,1,OSM-n
ES120-020,1,OSM-r
ES120-160,1,OSM-n
ES120-180,1,OSM-n
ES120-220,1,OSM-r
ES122-036,1,OSM-n
ES122-070,2,OSM-nr
ES122-180,1,OSM-n
ES122-230,1,OSM-n
ES122-355,1,OSM-r
ES122-680,1,OSM-r
ES122-725,1,OSM-r
ES123-001,2,OSM-r
ES123-130,1,OSM-n
ES123-180,1,OSM-r
ES124-022,1,OSM-r
ES124-050,1,OSM-n
ES124-158,1,OSM-n
ES124-206,1,OSM-r
ES125-000,2,OSM-r
ES125-005,1,OSM-r
ES125-013,1,OSM-r
ES125-030,1,OSM-r
ES125-033,1,OSM-r
ES125-050,1,OSM-n
ES125-089,1,OSM-r
ES125-105,1,OSM-r
ES125-520,1,OSM-r
ES125-570,1,OSM-r
ES126-100,1,OSM-r
ES126-250,1,OSM-n
ES126-505,2,OSM-r
ES126-570,1,OSM-r
ES126-706,1,OSM-r
ES126-902,1,OSM-r
ES127-315,1,OSM-r
ES127-323,1,OSM-r
ES127-995,2,OSM-r
ES129-195,1,OSM-n
ES129-280,1,OSM-n
ES129-722,2,OSM-r
ES129-728,2,OSM-nr
ES130-110,1,OSM-r
ES130-256,1,OSM-r
ES131-015,1,OSM-r
ES131-990,1,OSM-r
ES400-903,1,OSM-r
MG1497-327,1,OSM-n
