CRP,idx_confirm,idx_ref
ES240-000,1,OSM-n
ES295-000,9,OSM-nr
ES297-000,7,OSM-n
ES299-000,1,OSM-n
ES300-000,1,OSM-n
ES920-000,1,OSM-r
