CRP,idx_confirm,idx_ref
PR1030-410,1,OSM-n
PR1050-000,1,OSM-r
PR1050-080,1,OSM-n
PR1050-200,1,OSM-n
PR1050-380,1,OSM-n
PR1050-430,1,OSM-n
PR1050-450,1,OSM-r
PR1070-000,1,OSM-r
PR1070-900,2,OSM-rw
PR1110-070,2,OSM-r
PR1110-100,1,OSM-n
PR1130-005,1,OSM-n
PR1130-060,1,OSM-n
PR1130-070,1,OSM-n
PR1130-110,1,OSM-n
PR1130-290,1,OSM-n
PR1150-180,1,OSM-r
PR1200-100,4,OSM-r
PR1200-110,1,OSM-n
PR1200-200,4,OSM-n
PR1200-230,1,OSM-n
PR1200-240,1,OSM-n
PR1200-526,1,OSM-n
PR1210-040,1,OSM-r
PR1230-162,1,OSM-r
PR1230-174,1,OSM-n
PR1250-460,2,OSM-n
PR1270-010,1,OSM-n
PR1270-050,1,OSM-n
PR1270-330,1,OSM-r
PR1270-730,1,OSM-r
PR1280-270,1,OSM-n
PR1280-330,1,OSM-n
PR1280-350,1,OSM-r
PR1310-900,1,OSM-n
PR1320-000,1,OSM-r
PR1320-390,1,OSM-n
PR1330-170,1,OSM-r
PR1330-300,2,OSM-nr
PR1330-400,2,OSM-r
PR1330-430,1,OSM-r
PR1350-000,2,OSM-nr
PR1350-900,1,OSM-r
PR1450-110,2,OSM-nr
PR1450-360,1,OSM-r
PR1460-275,1,OSM-n
PR1490-030,4,OSM-r
PR1510-001,1,OSM-r
PR1510-040,1,OSM-r
PR1520-260,1,OSM-r
PR1530-000,5,OSM-nr
PR1530-001,1,OSM-n
PR1530-020,2,OSM-n
PR1530-100,2,OSM-r
PR1530-150,2,OSM-nr
PR1530-250,3,OSM-nr
PR1530-270,1,OSM-r
PR1530-310,2,OSM-nr
PR1530-434,2,OSM-nr
PR1531-900,1,OSM-n
PR1531-970,1,OSM-r
PR1531-980,1,OSM-r
PR1540-130,1,OSM-n
PR1540-150,1,OSM-r
PR1540-440,1,OSM-n
PR1550-220,1,OSM-r
PR1550-310,1,OSM-n
PR1560-000,2,OSM-nr
PR1560-235,1,OSM-n
PR1560-350,1,OSM-r
PR1560-360,1,OSM-r
PR1560-530,1,OSM-n
PR1560-540,2,OSM-n
PR1570-001,4,OSM-n
PR1570-180,1,OSM-r
PR1580-010,1,OSM-n
PR1580-420,1,OSM-r
PR1590-400,1,OSM-n
PR1590-500,1,OSM-r
PR1590-510,1,OSM-n
PR1610-000,1,OSM-n
PR1630-000,1,OSM-n
PR1630-180,1,OSM-n
PR1650-140,2,OSM-r
PR1650-210,2,OSM-r
PR1650-220,1,OSM-r
PR1670-040,1,OSM-n
PR1670-080,1,OSM-r
PR1670-230,1,OSM-n
PR1670-250,1,OSM-r
PR1690-100,1,OSM-n
PR1690-200,1,OSM-r
PR1690-300,1,OSM-n
PR1720-000,1,OSM-r
PR1730-000,1,OSM-r
PR1730-040,1,OSM-n
PR1730-080,1,OSM-r
PR1750-380,2,OSM-n
PR1750-400,2,OSM-nr
PR1770-120,1,OSM-n
PR1770-340,1,OSM-r
PR1770-440,1,OSM-n
PR1810-150,1,OSM-n
PR1810-280,1,OSM-r
PR1810-440,1,OSM-n
PR1810-590,1,OSM-r
PR1825-000,1,OSM-n
PR1830-095,1,OSM-n
PR1830-230,1,OSM-n
PR1830-280,1,OSM-n
PR1830-285,2,OSM-r
PR1830-310,1,OSM-n
PR1850-000,1,OSM-r
PR1850-240,1,OSM-n
PR1910-000,1,OSM-n
PR1910-200,1,OSM-n
PR1910-440,1,OSM-n
PR1935-560,2,OSM-nr
PR1940-340,1,OSM-n
PR1945-030,1,OSM-n
PR2010-140,1,OSM-n
PR2020-470,1,OSM-r
PR2025-160,1,OSM-r
PR2100-060,1,OSM-r
PR2100-160,1,OSM-n
PR2100-380,1,OSM-r
PR2100-510,1,OSM-r
PR2110-350,2,OSM-nr
PR2130-080,1,OSM-n
PR2130-210,1,OSM-n
PR2130-230,1,OSM-r
PR2200-000,2,OSM-nr
PR2200-210,2,OSM-nr
PR2200-340,1,OSM-n
PR2210-130,1,OSM-n
PR2210-600,1,OSM-r
PR2220-010,1,OSM-r
PR2300-332,2,OSM-n
PR2305-100,2,OSM-r
PR2310-110,1,OSM-n
PR2315-420,1,OSM-r
PR2320-030,1,OSM-n
PR2320-040,1,OSM-r
PR2320-590,2,OSM-n
PR2400-000,1,OSM-r
PR2400-150,1,OSM-r
PR2400-490,1,OSM-r
PR2410-330,1,OSM-n
PR2510-000,1,OSM-r
PR2510-160,2,OSM-r
PR2510-180,2,OSM-nr
PR2510-290,2,OSM-r
PR2510-350,1,OSM-r
PR2510-901,2,OSM-nr
PR2515-000,1,OSM-r
PR2515-030,1,OSM-r
PR2515-270,1,OSM-r
PR2515-290,1,OSM-r
PR2520-120,1,OSM-n
PR2520-740,1,OSM-r
PR2530-020,1,OSM-r
PR2530-195,1,OSM-n
PR2530-200,1,OSM-r
PR2530-230,1,OSM-r
PR2540-115,1,OSM-r
PR2540-330,1,OSM-n
PR2560-020,1,OSM-r
PR2560-040,1,OSM-r
PR2560-440,1,OSM-r
PR2600-030,1,OSM-n
PR2600-180,1,OSM-n
PR2600-290,1,OSM-n
PR2600-360,1,OSM-r
PR2600-570,1,OSM-n
PR2620-260,1,OSM-r
PR2620-265,1,OSM-n
PR2620-360,1,OSM-r
PR2640-390,1,OSM-n
PR2650-090,1,OSM-r
PR2650-505,4,OSM-r
PR2700-190,1,OSM-r
PR2700-380,1,OSM-r
PR2810-350,1,OSM-n
PR2820-310,2,OSM-n
PR2820-460,1,OSM-r
PR2820-490,1,OSM-r
PR2820-530,1,OSM-n
PR2821-016,1,OSM-r
PR2840-160,1,OSM-n
PR2840-170,1,OSM-r
PR2840-220,1,OSM-n
PR2840-310,1,OSM-n
PR2840-380,1,OSM-r
PR2900-090,1,OSM-n
PR2900-240,1,OSM-r
PR2900-310,1,OSM-n
PR2900-320,1,OSM-n
PR2930-000,1,OSM-r
PR2940-110,1,OSM-n
PR2960-180,1,OSM-n
PR2970-000,1,OSM-r
PR5583-004,2,OSM-nr
PR7483-001,2,OSM-nr
PR7499-002,2,OSM-nr
PR7583-002,2,OSM-nr
PR7583-003,2,OSM-nr
