CRP,idx_confirm,idx_ref
PR7300-005,4,OSM-n
PR7300-115,1,OSM-n
PR7300-280,1,OSM-n
PR7301-010,1,OSM-r
PR7301-030,1,OSM-n
PR7301-899,1,OSM-r
PR7302-070,1,OSM-n
PR7303-338,1,OSM-n
PR7308-430,1,OSM-n
PR7308-445,1,OSM-n
PR7308-447,1,OSM-n
