CRP,idx_confirm,idx_ref
PR3203-000,2,OSM-n
PR3203-010,1,OSM-n
PR3203-250,1,OSM-n
PR3203-310,1,OSM-n
PR3206-000,1,OSM-n
PR3209-340,1,OSM-n
