CRP,idx_confirm,idx_ref
SC8701-180,1,OSM-n
SC8701-620,1,OSM-r
SC8702-230,1,OSM-r
SC8702-270,2,OSM-r
SC8702-704,2,OSM-r
SC8704-040,1,OSM-r
SC8704-170,1,OSM-n
SC8704-780,1,OSM-r
SC8704-900,2,OSM-r
SC8705-000,1,OSM-r
SC8705-003,1,OSM-r
SC8708-701,1,OSM-r
SC8708-801,1,OSM-r
