CRP,idx_confirm,idx_ref
SC8063-600,1,OSM-n
SC8063-650,1,OSM-n
SC8063-700,1,OSM-r
SC8064-000,1,OSM-r
SC8064-002,5,OSM-r
SC8064-400,1,OSM-r
SC8065-000,1,OSM-n
SC8066-000,4,OSM-r
SC8066-022,1,OSM-n
SC8067-100,1,OSM-r
SC8070-100,8,OSM-nr
SC8070-101,10,OSM-nr
SC8070-150,1,OSM-r
SC8070-190,1,OSM-r
SC8070-290,1,OSM-r
SC8070-360,2,OSM-r
SC8070-450,2,OSM-r
SC8070-700,4,OSM-r
SC8070-730,1,OSM-r
SC8070-760,1,OSM-r
SC8070-972,1,OSM-r
SC8075-010,4,OSM-r
SC8075-120,1,OSM-r
SC8075-270,1,OSM-n
SC8075-301,1,OSM-n
SC8075-500,1,OSM-r
SC8075-520,2,OSM-n
SC8075-540,2,OSM-r
SC8080-000,4,OSM-r
SC8080-010,1,OSM-r
SC8080-090,1,OSM-r
SC8080-160,4,OSM-r
SC8080-161,1,OSM-r
SC8080-350,1,OSM-r
SC8080-420,4,OSM-r
SC8080-700,5,OSM-nr
SC8080-701,6,OSM-nr
SC8080-760,7,OSM-r
SC8080-770,6,OSM-nr
SC8085-000,5,OSM-r
SC8085-001,1,OSM-r
SC8085-002,1,OSM-r
SC8085-100,1,OSM-r
SC8085-120,4,OSM-r
SC8085-160,1,OSM-n
SC8085-200,1,OSM-r
SC8085-201,1,OSM-r
SC8085-250,1,OSM-n
SC8085-530,1,OSM-r
SC8085-600,4,OSM-r
SC8085-680,1,OSM-r
SC8090-050,13,OSM-nr
SC8090-100,1,OSM-r
SC8090-101,1,OSM-n
SC8090-150,2,OSM-r
SC8090-230,1,OSM-r
SC8090-254,1,OSM-r
SC8090-350,1,OSM-r
SC8095-152,1,OSM-r
SC8095-360,1,OSM-r
SC8095-400,1,OSM-r
SC8095-685,1,OSM-r
SC8095-700,1,OSM-r
SC8095-971,1,OSM-r
SC9064-002,2,OSM-r
